Date,Open,High,Low,Close,Adj Close,Volume,EMA_12,EMA_26,MACD,Signal_Line,20_MA,20_STD,Upper_Band,Lower_Band,RSI,Price,Signal,Entry_Price,Exit_Price,%Profit_Loss
11-08-14,7619.850098,7635.549805,7598.600098,7625.950195,7625.950195,107000,7667.32393,7651.506381,15.81754831,38.52643126,7679.419995,97.62040029,7874.660796,7484.179195,46.52922358,,No Trade,,,
12-08-14,7688.799805,7735.75,7654.799805,7727.049805,7727.049805,120600,7676.512526,7657.10219,19.41033534,34.70321207,7693.06499,82.35461663,7857.774224,7528.355757,47.61847217,,No Trade,,,
13-08-14,7717.299805,7757.100098,7695.700195,7739.549805,7739.549805,154100,7686.210569,7663.209421,23.00114756,32.36279917,7703.709985,72.93252571,7849.575037,7557.844934,46.65951929,,No Trade,,,
14-08-14,7756.149902,7796.700195,7739.100098,7791.700195,7791.700195,127300,7702.439742,7672.727256,29.71248577,31.83273649,7712.075,72.95154527,7857.978091,7566.171909,47.7344249,,No Trade,,,
18-08-14,7785.25,7880.5,7779.200195,7874.25,7874.25,126700,7728.872089,7687.654867,41.2172225,33.70963369,7723.76499,79.32416229,7882.413315,7565.116666,54.65089684,,No Trade,,,
19-08-14,7901,7918.549805,7881.149902,7897.5,7897.5,140600,7754.814845,7703.198951,51.61589405,37.29088577,7735.444995,86.88337807,7909.211751,7561.678239,58.43154485,,No Trade,,,
20-08-14,7915.799805,7922.700195,7864.049805,7875.299805,7875.299805,117300,7773.350993,7715.947162,57.40383032,41.31347468,7744.999976,91.34466007,7927.689296,7562.310655,54.86714885,,No Trade,,,
21-08-14,7875.350098,7919.649902,7855.950195,7891.100098,7891.100098,115200,7791.466239,7728.921454,62.54478575,45.55973689,7751.162476,96.95269628,7945.067868,7557.257083,60.51264688,,No Trade,,,
22-08-14,7904.549805,7929.049805,7900.049805,7913.200195,7913.200195,104100,7810.19454,7742.571731,67.62280949,49.97235141,7757.034985,103.1542353,7963.343456,7550.726515,71.84246725,,No Trade,,,
25-08-14,7931.75,7968.25,7897.950195,7906.299805,7906.299805,118500,7824.979966,7754.699736,70.2802293,54.03392699,7760.819971,107.3010441,7975.422059,7546.217883,67.48053127,,No Trade,,,
26-08-14,7874.5,7915.450195,7862.450195,7904.75,7904.75,142800,7837.252279,7765.814571,71.43770793,57.51468318,7766.534961,111.9072567,7990.349474,7542.720448,63.74456359,,No Trade,,,
27-08-14,7933.899902,7946.850098,7916.549805,7936.049805,7936.049805,120000,7852.451898,7778.424588,74.02731,60.81720854,7775.902441,118.0106279,8011.923697,7539.881186,74.79800982,,No Trade,,,
28-08-14,7942.25,7967.799805,7939.200195,7954.350098,7954.350098,189700,7868.128544,7791.456107,76.67243686,63.98825421,7784.049951,124.5791682,8033.208288,7534.891615,78.90293329,,No Trade,,,
01-09-14,7990.350098,8035,7984,8027.700195,8027.700195,139300,7892.678029,7808.955669,83.72235958,67.93507528,7799.369971,134.8709353,8069.111841,7529.6281,94.1108038,,No Trade,,,
02-09-14,8038.600098,8101.950195,8036.549805,8083.049805,8083.049805,134900,7921.965994,7829.258939,92.7070558,72.88947138,7823.392456,140.6427882,8104.678033,7542.10688,94.08750626,,No Trade,,,
03-09-14,8110.850098,8141.899902,8092.25,8114.600098,8114.600098,150700,7951.60201,7850.395321,101.2066895,78.55291501,7844.939966,150.7552023,8146.45037,7543.429561,93.17136743,,No Trade,,,
04-09-14,8114.200195,8114.799805,8060.899902,8095.950195,8095.950195,141300,7973.809423,7868.584571,105.2248526,83.88730254,7862.409985,158.7843571,8179.9787,7544.841271,89.16479403,,No Trade,,,
05-09-14,8099.899902,8122.700195,8049.850098,8086.850098,8086.850098,126000,7991.200296,7884.752388,106.4479088,88.39942379,7883.15,159.6987906,8202.547581,7563.752419,85.82345097,,No Trade,,,
08-09-14,8132.950195,8180.200195,8126.149902,8173.899902,8173.899902,120700,8019.307928,7906.170722,113.1372061,93.34698025,7909.382495,162.324203,8234.030901,7584.734089,85.97663711,,No Trade,,,
09-09-14,8161.899902,8174.549805,8126.5,8152.950195,8152.950195,104700,8039.868277,7924.450683,115.4175939,97.76110297,7938.602515,149.8623757,8238.327266,7638.877763,80.84026975,,No Trade,,,
10-09-14,8135.549805,8135.75,8082.100098,8094.100098,8094.100098,107100,8048.211634,7937.017306,111.1943276,100.4477479,7962.01001,134.2005001,8230.41101,7693.60901,74.26798478,,No Trade,,,
11-09-14,8115.149902,8127.950195,8057.299805,8085.700195,8085.700195,122800,8053.979105,7948.030854,105.9482513,101.5478486,7979.942529,124.783427,8229.509383,7730.375675,71.94408441,,No Trade,,,
12-09-14,8087.049805,8114.299805,8071.600098,8105.5,8105.5,111400,8061.905396,7959.695235,102.2101616,101.6803112,7998.240039,114.046899,8226.333837,7770.146241,71.79777545,,No Trade,,,
15-09-14,8070.350098,8077.299805,8030,8042,8042,96500,8058.843028,7965.791884,93.05114366,99.95447768,8010.755029,103.4283215,8217.611672,7803.898386,63.63275149,,No Trade,,,
16-09-14,8036.600098,8044.899902,7925.149902,7932.899902,7932.899902,128000,8039.467162,7963.355441,76.11172131,95.18592641,8013.687524,100.1332647,8213.954054,7813.420995,52.32547915,,No Trade,,,
17-09-14,7971.5,7990.649902,7936.950195,7975.5,7975.5,123700,8029.62606,7964.255038,65.37102245,89.22294561,8017.587524,96.83444617,8211.256417,7823.918632,53.19927077,,No Trade,,,
18-09-14,7950.649902,8120.850098,7939.700195,8114.75,8114.75,116900,8042.722051,7975.402813,67.31923819,84.84220413,8029.560034,93.04476032,8215.649555,7843.470514,60.87457685,,No Trade,,,
19-09-14,8129.399902,8160.899902,8105.350098,8121.450195,8121.450195,161300,8054.834073,7986.221138,68.61293575,81.59635045,8041.077539,89.18012829,8219.437796,7862.717282,56.98740811,,No Trade,,,
22-09-14,8084.450195,8159.899902,8064.799805,8146.299805,8146.299805,105500,8068.905724,7998.078817,70.82690769,79.4424619,8052.73252,86.78805068,8226.308621,7879.156418,54.93870841,,No Trade,,,
23-09-14,8144.399902,8159.75,8008.100098,8017.549805,8017.549805,140800,8061.004814,7999.521112,61.48370157,75.85070983,8058.29502,80.22586681,8218.746753,7897.843286,43.42075907,,No Trade,,,
24-09-14,8015.549805,8042.049805,7950.049805,8002.399902,8002.399902,182200,8051.988673,7999.734356,52.25431765,71.1314314,8063.177515,73.0389299,8209.255374,7917.099655,43.62779238,,No Trade,,,
25-09-14,8003.299805,8019.299805,7877.350098,7911.850098,7911.850098,231900,8030.428893,7993.224411,37.20448181,64.34604148,8061.967529,75.41752956,8212.802588,7911.13247,39.27037342,,No Trade,,,
26-09-14,7885.850098,7993.299805,7841.799805,7968.850098,7968.850098,147800,8020.955232,7991.418906,29.53632573,57.38409833,8062.692529,74.39125002,8211.475029,7913.910029,36.94697252,,No Trade,,,
29-09-14,7978.450195,7991.75,7934.700195,7958.899902,7958.899902,97300,8011.408258,7989.010091,22.39816706,50.38691208,8059.252515,77.6154066,8214.483328,7904.021701,37.47173049,,No Trade,,,
30-09-14,7948.799805,8030.899902,7923.850098,7964.799805,7964.799805,141100,8004.237727,7987.216736,17.02099032,43.71372773,8053.340015,80.16913888,8213.678292,7893.001737,41.03947467,,No Trade,,,
01-10-14,7960.5,7977.5,7936.700195,7945.549805,7945.549805,113000,7995.208816,7984.130297,11.07851863,37.18668591,8044.8875,82.25498138,8209.397463,7880.377537,40.4314559,,No Trade,,,
07-10-14,7897.399902,7943.049805,7842.700195,7852.399902,7852.399902,148200,7973.238214,7974.37249,-1.134276408,29.52249344,8032.709985,91.77489521,8216.259776,7849.160195,34.29314945,,No Trade,,,
08-10-14,7828.75,7869.899902,7815.75,7842.700195,7842.700195,135900,7953.155442,7964.618987,-11.46354514,21.32528573,8020.50249,100.0584319,8220.619354,7820.385626,36.74691049,,No Trade,,,
09-10-14,7886.5,7972.350098,7886.5,7960.549805,7960.549805,123800,7954.293036,7964.317566,-10.02452992,15.0553226,8009.834985,94.03519819,8197.905382,7821.764589,51.81752063,,No Trade,,,
10-10-14,7911,7924.049805,7848.450195,7859.950195,7859.950195,142900,7939.778753,7956.586649,-16.80789676,8.682678726,7995.184985,93.38679847,8181.958582,7808.411388,42.94264794,,No Trade,,,
13-10-14,7831,7901.149902,7796,7884.25,7884.25,118800,7931.235868,7951.228379,-19.99251146,2.947640689,7984.69248,93.47707481,8171.64663,7797.738331,33.62224131,,No Trade,,,
14-10-14,7923.25,7928,7825.450195,7864,7864,225500,7920.891888,7944.767018,-23.87512968,-2.416913385,7973.607471,94.01228205,8161.632035,7785.582907,32.05291765,,No Trade,,,
16-10-14,7837.299805,7893.899902,7729.649902,7748.200195,7748.200195,213500,7894.323935,7930.206512,-35.88257705,-9.110046117,7955.74248,101.296209,8158.334899,7753.150062,25.37116585,7748.200195,Buy,7748.200195,,
17-10-14,7733.75,7819.200195,7723.850098,7779.700195,7779.700195,177600,7876.689514,7919.057896,-42.36838251,-15.7617134,7942.62749,106.3925167,8155.412524,7729.842457,33.27236814,,No Trade,,,
20-10-14,7896.950195,7905.950195,7856.950195,7879.399902,7879.399902,176200,7877.106497,7916.120267,-39.01377047,-20.41212481,7939.95249,107.3185062,8154.589503,7725.315478,42.26899422,,No Trade,,,
21-10-14,7906.149902,7936.600098,7874.350098,7927.75,7927.75,163400,7884.897805,7916.981729,-32.08392396,-22.74648464,7937.56499,107.0167833,8151.598557,7723.531424,51.05535228,,No Trade,,,
22-10-14,7997.799805,8005,7974.549805,7995.899902,7995.899902,151100,7901.975051,7922.827519,-20.85246882,-22.36768148,7931.622485,99.71047906,8131.043443,7732.201527,51.76923716,,No Trade,,,
27-10-14,8064.350098,8064.399902,7985.649902,7991.700195,7991.700195,132800,7915.778919,7927.929199,-12.1502801,-20.3242012,7925.134985,90.50572291,8106.146431,7744.12354,52.1616179,,No Trade,,,
28-10-14,8002.399902,8037.799805,7995.049805,8027.600098,8027.600098,124100,7932.982177,7935.312229,-2.330051369,-16.72537123,7919.2,78.30949818,8075.818996,7762.581004,53.98126485,,No Trade,,,
29-10-14,8077.049805,8097.950195,8052.25,8090.450195,8090.450195,148300,7957.208026,7946.80393,10.40409633,-11.29947772,7922.84502,84.57428829,8091.993596,7753.696443,58.70483988,,No Trade,,,
30-10-14,8085.200195,8181.549805,8085.200195,8169.200195,8169.200195,205700,7989.822206,7963.277727,26.54447875,-3.730686428,7931.185034,99.70328901,8130.591612,7731.778456,69.36673721,,No Trade,,,
31-10-14,8200.799805,8330.75,8198.049805,8322.200195,8322.200195,176200,8040.957281,7989.864577,51.09270454,7.233991765,7951.702539,132.3817898,8216.466119,7686.938959,74.94282547,8322.200195,Sell,7748.200195,8322.200195,7.408172034
03-11-14,8348.150391,8350.599609,8297.650391,8324.150391,8324.150391,141100,8084.525452,8014.626489,69.89896306,19.76698602,7969.467554,156.4550172,8282.377588,7656.557519,71.5072217,,No Trade,,,
05-11-14,8351.25,8365.549805,8323.5,8338.299805,8338.299805,161600,8123.56766,8038.60229,84.96537,32.80666282,7988.437549,176.7861651,8342.009879,7634.865219,81.51811763,,No Trade,,,
07-11-14,8331.849609,8360.349609,8290.25,8337,8337,153400,8156.403405,8060.705824,95.69758053,45.38484636,8007.047559,193.012681,8393.072921,7621.022197,80.76379977,,No Trade,,,
10-11-14,8337.799805,8383.049805,8304.450195,8344.25,8344.25,130700,8185.302881,8081.709096,103.5937844,57.02663398,8026.982568,206.4485951,8439.879759,7614.085378,83.2192646,,No Trade,,,
11-11-14,8354.099609,8378.700195,8321.849609,8362.650391,8362.650391,122000,8212.587113,8102.519563,110.0675505,67.63481728,8052.495093,215.0857146,8482.666522,7622.323664,99.12071011,,No Trade,,,
12-11-14,8378.900391,8415.049805,8370.5,8383.299805,8383.299805,125200,8238.850604,8123.318099,115.532505,77.21435483,8079.525073,221.2144577,8521.953989,7637.096158,99.10518647,,No Trade,,,
13-11-14,8405.25,8408,8320.349609,8357.849609,8357.849609,127400,8257.158143,8140.690804,116.4673398,85.06495183,8099.390063,227.711494,8554.813051,7643.967075,94.27227586,,No Trade,,,
14-11-14,8360.700195,8400.650391,8346.799805,8389.900391,8389.900391,146800,8277.580028,8159.150773,118.4292546,91.73781239,8125.887573,229.2115094,8584.310592,7667.464554,94.0941287,,No Trade,,,
17-11-14,8378.400391,8438.099609,8349.099609,8430.75,8430.75,113900,8301.144639,8179.269234,121.8754045,97.76533081,8153.212573,231.4530388,8616.118651,7690.306496,93.76955461,,No Trade,,,
18-11-14,8441.25,8454.5,8407.25,8425.900391,8425.900391,134700,8320.337831,8197.538209,122.7996225,102.7721892,8181.307593,228.5846389,8638.476871,7724.138315,93.64703526,,No Trade,,,
19-11-14,8440.650391,8455.650391,8360.5,8382.299805,8382.299805,125400,8329.870443,8211.224253,118.6461897,105.9469893,8213.012573,208.4377404,8629.888054,7796.137092,85.11182325,,No Trade,,,
20-11-14,8406.5,8410.849609,8353.150391,8401.900391,8401.900391,122800,8340.951973,8225.348411,115.6035618,107.8783038,8244.122583,185.5350552,8615.192693,7873.052473,83.71763562,,No Trade,,,
21-11-14,8408.200195,8489.799805,8398.599609,8477.349609,8477.349609,137000,8361.936225,8244.015167,117.9210581,109.8868546,8274.020068,171.3010427,8616.622154,7931.417983,83.60043019,,No Trade,,,
24-11-14,8490.950195,8534.650391,8490.799805,8530.150391,8530.150391,140700,8387.815327,8265.210368,122.6049588,112.4304755,8304.140088,159.7847841,8623.709656,7984.57052,79.01490935,,No Trade,,,
25-11-14,8530.799805,8535.349609,8429.450195,8463.099609,8463.099609,271900,8399.397525,8279.868831,119.5286937,113.8501191,8327.500073,145.8973515,8619.294776,8035.70537,66.40675808,,No Trade,,,
26-11-14,8450.299805,8500.299805,8438.650391,8475.75,8475.75,151900,8411.144059,8294.378547,116.7655122,114.4331977,8351.702563,126.0609666,8603.824497,8099.58063,66.28741503,,No Trade,,,
27-11-14,8477.799805,8506.75,8456.349609,8494.200195,8494.200195,194300,8423.921926,8309.180151,114.7417757,114.4949133,8375.032568,104.204597,8583.441762,8166.623374,67.90016925,,No Trade,,,
28-11-14,8516.799805,8617,8516.25,8588.25,8588.25,197200,8449.203168,8329.851991,119.3511771,115.4661661,8399.922559,91.3056396,8582.533838,8217.311279,73.19822329,,No Trade,,,
01-12-14,8605.099609,8623,8545.150391,8555.900391,8555.900391,152000,8465.618126,8346.596317,119.0218085,116.1772946,8419.257568,80.13708641,8579.531741,8258.983396,67.89843852,,No Trade,,,
02-12-14,8535.450195,8560.200195,8504.650391,8524.700195,8524.700195,137400,8474.707675,8359.789197,114.9184778,115.9255312,8429.382568,80.02131333,8589.425195,8269.339942,62.84518428,,No Trade,,,
03-12-14,8528.700195,8546.950195,8508.349609,8537.650391,8537.650391,153200,8484.39117,8372.9641,111.4270693,115.0258388,8440.057568,79.48313252,8599.023833,8281.091303,66.7131435,,No Trade,,,
04-12-14,8582.400391,8626.950195,8526.400391,8564.400391,8564.400391,143500,8496.700281,8387.144566,109.5557143,113.9318139,8451.362598,80.3231041,8612.008806,8290.716389,66.38185205,,No Trade,,,
05-12-14,8584.25,8588.349609,8523.900391,8538.299805,8538.299805,143300,8503.100207,8398.341251,104.7589568,112.0972425,8461.427588,77.81131485,8617.050218,8305.804958,60.38421139,,No Trade,,,
08-12-14,8538.650391,8546.349609,8432.25,8438.25,8438.25,163800,8493.123252,8401.297454,91.82579813,108.0429536,8466.127588,73.05449557,8612.236579,8320.018597,51.00722244,,No Trade,,,
09-12-14,8439.299805,8444.5,8330.5,8340.700195,8340.700195,146300,8469.673551,8396.808768,72.8647829,101.0073195,8465.030078,74.83407506,8614.698228,8315.361928,46.88159763,,No Trade,,,
10-12-14,8318.049805,8376.799805,8317,8355.650391,8355.650391,136700,8452.131527,8393.76,58.37152691,92.48016097,8463.647607,76.65661332,8616.960834,8310.334381,46.5086517,,No Trade,,,
11-12-14,8338.849609,8348.299805,8272.400391,8292.900391,8292.900391,133900,8427.634429,8386.288917,41.34551122,82.25323102,8460.400146,82.52558345,8625.451313,8295.34898,35.80400575,,No Trade,,,
12-12-14,8302,8321.900391,8216.299805,8224.099609,8224.099609,138100,8396.32138,8374.274895,22.04648492,70.2118818,8452.110107,97.03287557,8646.175859,8258.044356,27.01121433,8224.099609,No Trade,8224.099609,,
15-12-14,8160.75,8242.400391,8152.5,8219.599609,8219.599609,137100,8369.133415,8362.817466,6.315948809,57.4326952,8441.552588,110.0879679,8661.728524,8221.376652,29.81268702,8219.599609,No Trade,8224.099609,8219.599609,
16-12-14,8172.600098,8189.350098,8052.600098,8067.600098,8067.600098,197300,8322.743674,8340.949513,-18.20583909,42.30498834,8423.637573,138.306367,8700.250307,8147.024839,22.51333244,8067.600098,No Trade,8067.600098,,
17-12-14,8041.200195,8082,7961.350098,8029.799805,8029.799805,216200,8277.675386,8317.901386,-40.22600011,25.79879065,8406.012573,163.936916,8733.886405,8078.138741,19.51956456,8029.799805,No Trade,8067.600098,8029.799805,
18-12-14,8138.899902,8174.299805,8084.899902,8159.299805,8159.299805,162100,8259.463758,8306.153121,-46.68936274,11.30115997,8393.882544,172.9828808,8739.848306,8047.916782,23.09817059,,No Trade,,,
19-12-14,8230.450195,8263.450195,8208.599609,8225.200195,8225.200195,174800,8254.192441,8300.156608,-45.96416711,-0.151905443,8381.275073,175.7460011,8732.767075,8029.783071,30.09752674,,No Trade,,,
22-12-14,8255,8330.950195,8228.200195,8324,8324,139200,8264.932065,8301.922785,-36.99071982,-7.519668318,8370.967554,172.5715955,8716.110745,8025.824363,38.8301486,,No Trade,,,
23-12-14,8324.599609,8364.75,8252.849609,8267,8267,132200,8265.250209,8299.335912,-34.08570305,-12.83287527,8361.162573,172.6323047,8706.427183,8015.897964,35.6411452,,No Trade,,,
24-12-14,8272.049805,8286.400391,8155.25,8174.100098,8174.100098,221900,8251.227115,8290.059185,-38.83207013,-18.03271424,8346.080078,175.2515182,8696.583115,7995.577042,30.65140406,,No Trade,,,
26-12-14,8204.799805,8234.549805,8147.950195,8200.700195,8200.700195,75500,8243.453743,8283.440001,-39.98625797,-22.42342298,8331.405078,174.4823059,8680.36969,7982.440466,33.27225184,,No Trade,,,
29-12-14,8214.700195,8279.150391,8214.700195,8246.299805,8246.299805,82100,8243.891599,8280.688875,-36.79727666,-25.29819372,8314.307568,164.4551648,8643.217898,7985.397239,39.94657116,,No Trade,,,
30-12-14,8260.299805,8268.25,8220.549805,8248.25,8248.25,77700,8244.562122,8278.285996,-33.72387371,-26.98332972,8298.925049,154.7712397,8608.467528,7989.382569,44.61904946,,No Trade,,,
31-12-14,8243.900391,8291,8243.75,8282.700195,8282.700195,84500,8250.429518,8278.612973,-28.18345555,-27.22335488,8286.825049,145.3650984,8577.555246,7996.094852,45.8482653,,No Trade,,,
02-01-15,8288.700195,8410.599609,8288.700195,8395.450195,8395.450195,101900,8272.740391,8287.267582,-14.52719111,-24.68412213,8279.715039,135.600856,8550.916751,8008.513327,55.52203535,,No Trade,,,
05-01-15,8407.950195,8445.599609,8363.900391,8378.400391,8378.400391,118200,8288.995776,8294.018161,-5.022384982,-20.7517747,8270.415039,120.5966526,8511.608344,8029.221734,58.79908848,,No Trade,,,
06-01-15,8325.299805,8327.849609,8111.350098,8127.350098,8127.350098,172800,8264.12721,8281.672378,-17.54516839,-20.11045344,8249.867554,106.7680335,8463.403621,8036.331487,45.89399992,,No Trade,,,
07-01-15,8118.649902,8151.200195,8065.450195,8102.100098,8102.100098,164100,8239.199962,8268.370728,-29.17076601,-21.92251595,8233.060059,101.8994044,8436.858867,8029.26125,51.73088399,,No Trade,,,
08-01-15,8191.399902,8243.5,8167.299805,8234.599609,8234.599609,143800,8238.492215,8265.869164,-27.37694821,-23.0134024,8227.755029,98.7126047,8425.180239,8030.32982,59.38329705,,No Trade,,,
09-01-15,8285.450195,8303.299805,8190.799805,8284.5,8284.5,148000,8245.570336,8267.249225,-21.67888945,-22.74649981,8224.19751,95.07588037,8414.349271,8034.045749,56.18761348,,No Trade,,,
12-01-15,8291.349609,8332.599609,8245.599609,8323,8323,103200,8257.482592,8271.378912,-13.89632046,-20.97646394,8225.70249,96.44894599,8418.600382,8032.804598,54.96798863,,No Trade,,,
13-01-15,8346.150391,8356.650391,8267.900391,8299.400391,8299.400391,129600,8263.931484,8273.454578,-9.523093412,-18.68578984,8229.467529,97.84275391,8425.153037,8033.782021,48.64703443,,No Trade,,,
14-01-15,8307.25,8326.450195,8236.650391,8277.549805,8277.549805,146100,8266.02661,8273.757928,-7.73131733,-16.49489533,8232.365039,98.39167259,8429.148384,8035.581694,50.60357013,,No Trade,,,
15-01-15,8424.5,8527.099609,8380.549805,8494.150391,8494.150391,232100,8301.122577,8290.083295,11.03928124,-10.98806002,8253.692554,106.678151,8467.048856,8040.336252,66.04019501,,No Trade,,,
16-01-15,8504.049805,8530.75,8452.25,8513.799805,8513.799805,176000,8333.84215,8306.654889,27.18726151,-3.352995713,8277.892554,108.103106,8494.098766,8061.686342,65.80193538,,No Trade,,,
19-01-15,8550.049805,8570.950195,8531.5,8550.700195,8550.700195,125400,8367.204926,8324.732319,42.47260757,5.812124943,8297.462573,120.2496099,8537.961793,8056.963353,65.49898615,,No Trade,,,
20-01-15,8575.099609,8707.900391,8574.5,8695.599609,8695.599609,158700,8417.727185,8352.20397,65.52321535,17.75434302,8320.982544,148.1405579,8617.26366,8024.701428,69.8830851,,No Trade,,,
21-01-15,8719.650391,8741.849609,8689.599609,8729.5,8729.5,185900,8465.692234,8380.151824,85.54040969,31.31155636,8341.257544,174.0572754,8689.372095,7993.142993,69.86835866,,No Trade,,,
22-01-15,8745.849609,8774.150391,8727,8761.400391,8761.400391,175500,8511.185796,8408.392459,102.7933377,45.60791263,8365.977563,196.6036634,8759.18489,7972.770237,67.53389494,,No Trade,,,
23-01-15,8827.950195,8866.400391,8795.400391,8835.599609,8835.599609,191200,8561.095614,8440.037433,121.058181,60.6979663,8399.052539,217.1896858,8833.431911,7964.673167,70.76856262,,No Trade,,,
27-01-15,8871.349609,8925.049805,8825.450195,8910.5,8910.5,192000,8614.850135,8474.886512,139.9636229,76.55109763,8434.542529,239.8793444,8914.301218,7954.78384,92.35301791,,No Trade,,,
28-01-15,8902.75,8985.049805,8874.049805,8914.299805,8914.299805,185100,8660.919315,8507.435645,153.4836701,91.93761212,8467.942529,258.1024294,8984.147388,7951.73767,94.96731365,,No Trade,,,
29-01-15,8901.5,8966.650391,8861.25,8952.349609,8952.349609,256300,8705.754745,8540.392235,165.3625101,106.6225917,8503.14751,274.0839303,9051.31537,7954.979649,94.37949999,,No Trade,,,
30-01-15,8996.599609,8996.599609,8775.099609,8808.900391,8808.900391,267300,8721.623306,8560.281728,161.341578,117.566389,8529.45752,277.0484937,9083.554507,7975.360532,79.06233899,,No Trade,,,
02-02-15,8802.5,8840.799805,8751.099609,8797.400391,8797.400391,210100,8733.281319,8577.846073,155.4352456,125.1401603,8549.555029,281.3612317,9112.277493,7986.832566,77.10242311,,No Trade,,,
03-02-15,8823.150391,8837.299805,8726.650391,8756.549805,8756.549805,208700,8736.861086,8591.083386,145.7776993,129.2676681,8568.4625,281.9594772,9132.381454,8004.543546,75.61204068,,No Trade,,,
04-02-15,8789.150391,8792.849609,8704.400391,8723.700195,8723.700195,195300,8734.836333,8600.906854,133.9294796,130.2000304,8598.280005,263.8040249,9125.888055,8070.671955,74.69150348,,No Trade,,,
05-02-15,8733.099609,8838.450195,8683.650391,8711.700195,8711.700195,173600,8731.276927,8609.113768,122.1631595,128.5926562,8628.76001,237.3480381,9103.456086,8154.063934,65.56487303,,No Trade,,,
06-02-15,8696.849609,8726.200195,8645.549805,8661.049805,8661.049805,171300,8720.472755,8612.960882,107.511873,124.3764996,8650.08252,218.47979,9087.042099,8213.12294,60.08769465,,No Trade,,,
09-02-15,8584.400391,8605.549805,8516.349609,8526.349609,8526.349609,146800,8690.607655,8606.545232,84.06242348,116.3136843,8662.175,203.3495366,9068.874073,8255.475927,48.52893112,,No Trade,,,
10-02-15,8478.099609,8646.25,8470.5,8565.549805,8565.549805,196200,8671.367986,8603.508534,67.85945245,106.622838,8674.30249,188.7667558,9051.836002,8296.768979,40.99315953,,No Trade,,,
11-02-15,8603.299805,8651.950195,8593.650391,8627.400391,8627.400391,161600,8664.603741,8605.278301,59.32543981,97.16335834,8690.70249,167.5353689,9025.773228,8355.631753,43.19245525,,No Trade,,,
12-02-15,8676.950195,8732.549805,8599.25,8711.549805,8711.549805,158800,8671.826212,8613.150264,58.67594795,89.46587626,8712.40249,136.4234054,8985.249301,8439.555679,46.89268701,,No Trade,,,
13-02-15,8741.5,8822.099609,8729.650391,8805.5,8805.5,221900,8692.39141,8627.398393,64.99301751,84.57130451,8727.969971,127.6924356,8983.354842,8472.5851,48.16890163,,No Trade,,,
16-02-15,8831.400391,8870.099609,8793.400391,8809.349609,8809.349609,136400,8710.384979,8640.876261,69.50871871,81.55878735,8742.747461,118.3634245,8979.47431,8506.020612,43.26427094,,No Trade,,,
18-02-15,8811.549805,8894.299805,8808.900391,8869.099609,8869.099609,147600,8734.802615,8657.781694,77.02092087,80.65121405,8758.667432,112.4375637,8983.542559,8533.792304,47.19879733,,No Trade,,,
19-02-15,8883.049805,8913.450195,8794.450195,8895.299805,8895.299805,213300,8759.49449,8675.375628,84.11886211,81.34474367,8768.652441,115.3709705,8999.394382,8537.9105,46.41173717,,No Trade,,,
20-02-15,8895.5,8899.950195,8816.299805,8833.599609,8833.599609,197600,8770.895278,8687.095923,83.79935478,81.83566589,8773.857422,115.8588388,9005.5751,8542.139744,51.73157446,,No Trade,,,
23-02-15,8856.849609,8869,8736.099609,8754.950195,8754.950195,139600,8768.442188,8692.122165,76.32002278,80.73253727,8773.534912,115.9043084,9005.343529,8541.726295,47.28005616,,No Trade,,,
24-02-15,8772.900391,8800.5,8726.75,8762.099609,8762.099609,149800,8767.466407,8697.30568,70.16072707,78.61817523,8769.859912,114.9945062,8999.848924,8539.8709,50.37164729,,No Trade,,,
25-02-15,8801.900391,8840.650391,8751.400391,8767.25,8767.25,135200,8767.433113,8702.48674,64.94637296,75.88381477,8762.697412,110.1320121,8982.961436,8542.433388,53.02870804,,No Trade,,,
26-02-15,8779,8786.049805,8669.450195,8683.849609,8683.849609,217500,8754.574113,8701.106212,53.46790057,71.40063193,8751.174902,105.3891205,8961.953143,8540.396661,48.23808659,,No Trade,,,
27-02-15,8729.5,8856.950195,8717.450195,8844.599609,8844.599609,249500,8768.424189,8711.735353,56.68883644,68.45827283,8745.787402,96.98260227,8939.752607,8551.822198,60.1921131,,No Trade,,,
02-03-15,8953.849609,8972.349609,8885.450195,8956.75,8956.75,218100,8797.397391,8729.884586,67.51280497,68.26917926,8753.179883,107.1486598,8967.477202,8538.882563,74.51305383,,No Trade,,,
03-03-15,8962.849609,9008.400391,8925.549805,8996.25,8996.25,177800,8827.9901,8749.615357,78.37474266,70.29029194,8763.122363,119.9312173,9002.984798,8523.259929,74.5217547,,No Trade,,,
04-03-15,9109.150391,9119.200195,8893.950195,8922.650391,8922.650391,248400,8842.553222,8762.432767,80.12045442,72.25632444,8771.427393,125.0921689,9021.61173,8521.243055,66.58802512,,No Trade,,,
05-03-15,8929.400391,8957.549805,8849.349609,8937.75,8937.75,160100,8857.19888,8775.419229,81.77965095,74.16098974,8782.129883,129.8597264,9041.849336,8522.41043,63.77758294,,No Trade,,,
09-03-15,8891.150391,8891.299805,8740.450195,8756.75,8756.75,155500,8841.745206,8774.036323,67.70888298,72.87056839,8784.382373,128.9613866,9042.305146,8526.4596,47.31537849,,No Trade,,,
10-03-15,8769.75,8778,8677.349609,8712.049805,8712.049805,163800,8821.792067,8769.444729,52.34733826,68.76592236,8786.932373,126.8817878,9040.695949,8533.168797,44.87247973,,No Trade,,,
