TIMESTAMP,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,EMA_12,EMA_26,MACD,Signal_Line,20_MA,20_STD,Upper_Band,Lower_Band,Time,Price,Signal,Entry_Price,Profit_Loss,Cumulative_Profit_Loss
12-07-17,5f2aab6d6880400008ee04ad,RELIANCE,EQ,N,1525,1497.5,1499.4,1511.1,1511.25,1494.35,3909797,5912789615,1550,930,130937,INE002A01018,12-07-17,2020-08-05T12:51:57.155Z,2020-08-05T12:51:57.155Z,0,,1512.3,12-Jul-17,,1480.225882,1432.842069,47.38381319,34.02920328,1417.5525,101.7837355,1621.119971,1213.985029,,,,,,
11-07-17,5f2aab62083f1b0008792427,RELIANCE,EQ,N,1504.4,1487,1501,1494.35,1496.5,1492.85,4799229,7175215647,1550,930,58533,INE002A01018,11-07-17,2020-08-05T12:51:46.657Z,2020-08-05T12:51:46.657Z,0,,1495.08,11-Jul-17,,1482.398823,1437.398212,45.00061139,36.2234849,1422.83,102.9442253,1628.718451,1216.941549,,,,,,
10-07-17,5f2aab58083f1b0008791bf1,RELIANCE,EQ,N,1550,1489.1,1530,1492.85,1491,1491.15,815433,1219206576,1550,930,9771,INE002A01018,10-07-17,2020-08-05T12:51:36.623Z,2020-08-05T12:51:36.623Z,0,,1495.16,10-Jul-17,,1484.006696,1441.505752,42.50094489,37.4789769,1428.275,103.6570617,1635.589123,1220.960877,,,,,,
07-07-17,5f2aab4efe882b0009f6c9b6,RELIANCE,EQ,N,1497.75,1440,1443,1491.15,1489.5,1442.55,8193635,12024672967,1497.75,930,118579,INE002A01018,07-07-17,2020-08-05T12:51:26.535Z,2020-08-05T12:51:26.535Z,0,,1467.56,07-Jul-17,,1485.105666,1445.183103,39.92256294,37.96769411,1434.9575,103.161088,1641.279676,1228.635324,,,,,,
06-07-17,5f2aab44fe882b0009f6c186,RELIANCE,EQ,N,1450,1438,1448.7,1442.55,1442,1442.65,3106517,4486436977,1467.75,930,51171,INE002A01018,06-07-17,2020-08-05T12:51:16.357Z,2020-08-05T12:51:16.357Z,0,,1444.2,06-Jul-17,,1478.558641,1444.988059,33.57058205,37.0882717,1441.3675,99.17865496,1639.72481,1243.01019,06-07-17,1442.55,Sell,,,
05-07-17,5f2aab3a434c8f0008253c8b,RELIANCE,EQ,N,1447.45,1424,1429.45,1442.65,1440.05,1421.95,6219522,8960156338,1467.75,930,67692,INE002A01018,05-07-17,2020-08-05T12:51:06.245Z,2020-08-05T12:51:06.245Z,0,,1440.65,05-Jul-17,,1473.034234,1444.814869,28.21936533,35.31449042,1447.5275,94.94335219,1637.414204,1257.640796,,,,,,
04-07-17,5f2aab30434c8f0008253442,RELIANCE,EQ,N,1427.1,1389,1390,1421.95,1422,1381.05,4301200,6071002327,1467.75,930,79094,INE002A01018,04-07-17,2020-08-05T12:50:56.142Z,2020-08-05T12:50:56.142Z,0,,1411.47,04-Jul-17,,1465.175121,1443.121175,22.05394635,32.66238161,1451.84,91.492717,1634.825434,1268.854566,,,,,,
03-07-17,5f2aab256880400008edfca5,RELIANCE,EQ,N,1394.7,1371,1388.2,1381.05,1384,1380,2101886,2904674175,1467.75,930,58487,INE002A01018,03-07-17,2020-08-05T12:50:45.460Z,2020-08-05T12:50:45.460Z,0,,1381.94,03-Jul-17,,1452.232795,1438.52331,13.7094848,28.87180225,1454.3075,88.70508838,1631.717677,1276.897323,,,,,,
30-06-17,5f2aab1b6880400008edf4ae,RELIANCE,EQ,N,1392.4,1375.05,1392,1380,1383,1392.7,1786211,2467964901,1467.75,930,57115,INE002A01018,30-06-17,2020-08-05T12:50:35.762Z,2020-08-05T12:50:35.762Z,0,,1381.68,30-Jun-17,,1441.120057,1434.18825,6.931807121,24.48380322,1456.3575,86.34234077,1629.042182,1283.672818,,,,,,
29-06-17,5f2aab11083f1b00087913d0,RELIANCE,EQ,N,1410,1390.1,1400,1392.7,1392.35,1398.5,2948322,4120928819,1467.75,930,73181,INE002A01018,29-06-17,2020-08-05T12:50:25.291Z,2020-08-05T12:50:25.291Z,0,,1397.72,29-Jun-17,,1433.670818,1431.115046,2.555771251,20.09819683,1460.3525,81.03583268,1622.424165,1298.280835,,,,,,
28-06-17,5f2aab07434c8f0008252c14,RELIANCE,EQ,N,1439.95,1395.55,1439.95,1398.5,1399.8,1437.15,3558538,5012497440,1467.75,930,96283,INE002A01018,28-06-17,2020-08-05T12:50:15.418Z,2020-08-05T12:50:15.418Z,0,,1408.58,28-Jun-17,,1428.259923,1428.699117,-0.439194416,15.99071858,1463.81,76.50053595,1616.811072,1310.808928,,,,,,
27-06-17,5f2aaafd6880400008edecbe,RELIANCE,EQ,N,1443,1425,1432,1437.15,1439.05,1435.85,7449878,10680534186,1467.75,930,95862,INE002A01018,27-06-17,2020-08-05T12:50:05.083Z,2020-08-05T12:50:05.083Z,0,,1433.65,27-Jun-17,,1429.627627,1429.325108,0.302518459,12.85307855,1469.43,69.5609131,1608.551826,1330.308174,,,,,,
17-08-17,5f2aac936880400008ee34ee,RELIANCE,EQ,N,1597.65,1561.15,1569,1567.1,1563,1566.1,3618179,5716789490,1664.9,930,89026,INE002A01018,17-08-17,2020-08-05T12:56:51.516Z,2020-08-05T12:56:51.516Z,0,,1580.02,17-Aug-17,,1450.777223,1439.530656,11.2465668,12.5317762,1481.3725,64.35545304,1610.083406,1352.661594,,,,,,
16-08-17,5f2aac89083f1b00087955c5,RELIANCE,EQ,N,1576,1550.2,1572,1566.1,1576,1573.05,3103394,4847251821,1664.9,930,96068,INE002A01018,16-08-17,2020-08-05T12:56:41.869Z,2020-08-05T12:56:41.869Z,0,,1561.92,16-Aug-17,,1468.519188,1448.906163,19.61302556,13.94802607,1480.4275,62.87543758,1606.178375,1354.676625,16-08-17,1566.1,Buy,1566.1,8.564694465,120.2067732
14-08-17,5f2aac7f6880400008ee2dca,RELIANCE,EQ,N,1584.5,1561,1561,1573.05,1572.2,1546.25,3072299,4833153047,1664.9,930,92410,INE002A01018,14-08-17,2020-08-05T12:56:31.708Z,2020-08-05T12:56:31.708Z,0,,1573.14,14-Aug-17,,1484.600852,1458.102003,26.49884909,16.45819068,1482.635,65.39152347,1613.418047,1351.851953,,,,,,
11-08-17,5f2aac75fe882b0009f702d4,RELIANCE,EQ,N,1580,1533,1550.95,1546.25,1545.5,1584.35,3885064,6053534862,1664.9,930,106441,INE002A01018,11-08-17,2020-08-05T12:56:21.475Z,2020-08-05T12:56:21.475Z,0,,1558.16,11-Aug-17,,1494.085336,1464.631484,29.45385214,19.05732297,1483.3,65.99497589,1615.289952,1351.310048,,,,,,
10-08-17,5f2aac6a083f1b0008794d7b,RELIANCE,EQ,N,1606.65,1577.95,1593.05,1584.35,1593.75,1598.8,2328843,3704143392,1664.9,930,82027,INE002A01018,10-08-17,2020-08-05T12:56:11.003Z,2020-08-05T12:56:11.003Z,0,,1590.55,10-Aug-17,,1507.972208,1473.499522,34.47268529,22.14039543,1486.5225,69.36374465,1625.249989,1347.795011,,,,,,
09-08-17,5f2aac38fe882b0009f6fab1,RELIANCE,EQ,N,1620,1585,1601.5,1598.8,1595,1602.55,2385643,3830853343,1664.9,930,73759,INE002A01018,09-08-17,2020-08-05T12:55:20.750Z,2020-08-05T12:55:20.750Z,0,,1605.79,09-Aug-17,,1521.945714,1482.781039,39.16467495,25.54525134,1488.875,72.4228001,1633.7206,1344.0294,,,,,,
08-08-17,5f2aac2efe882b0009f6f28c,RELIANCE,EQ,N,1621.05,1586.8,1618,1602.55,1604.6,1616.35,2505568,4022476841,1664.9,930,54425,INE002A01018,08-08-17,2020-08-05T12:55:10.739Z,2020-08-05T12:55:10.739Z,0,,1605.42,08-Aug-17,,1534.346373,1491.652814,42.69355945,28.97491296,1492.315,76.20185987,1644.71872,1339.91128,,,,,,
07-08-17,5f2aac24434c8f0008256dd2,RELIANCE,EQ,N,1631.6,1612.55,1631.6,1616.35,1618,1622.15,2180018,3533598682,1664.9,930,73400,INE002A01018,07-08-17,2020-08-05T12:55:00.231Z,2020-08-05T12:55:00.231Z,0,,1620.9,07-Aug-17,,1546.962316,1500.889643,46.0726734,32.39446505,1497.0275,80.90967263,1658.846845,1335.208155,,,,,,
04-08-17,5f2aac1a434c8f00082565b0,RELIANCE,EQ,N,1663,1615.1,1663,1622.15,1626.5,1650.1,4247045,6905703756,1664.9,930,105310,INE002A01018,04-08-17,2020-08-05T12:54:50.168Z,2020-08-05T12:54:50.168Z,0,,1626,04-Aug-17,,1558.529652,1509.871891,48.65776071,35.64712418,1502.58,85.60070308,1673.781406,1331.378594,,,,,,
03-08-17,5f2aac0f6880400008ee2587,RELIANCE,EQ,N,1664.9,1617.05,1626.85,1650.1,1654,1629.2,4504776,7412507561,1664.9,930,100320,INE002A01018,03-08-17,2020-08-05T12:54:39.760Z,2020-08-05T12:54:39.760Z,0,,1645.48,03-Aug-17,,1572.617398,1520.259159,52.35823925,38.98934719,1510.3675,91.68126749,1693.730035,1327.004965,,,,,,
02-08-17,5f2aac056880400008ee1d75,RELIANCE,EQ,N,1635.7,1608.1,1610,1629.2,1625.1,1603.6,4751385,7717586946,1635.7,930,85961,INE002A01018,02-08-17,2020-08-05T12:54:29.708Z,2020-08-05T12:54:29.708Z,0,,1624.28,02-Aug-17,,1581.322414,1528.328851,52.99356301,41.79019036,1517.185,95.30791526,1707.800831,1326.569169,,,,,,
01-08-17,5f2aabfb434c8f0008255d90,RELIANCE,EQ,N,1622.75,1591.5,1622.75,1603.6,1605.8,1615.2,2814298,4516958842,1631.5,930,80380,INE002A01018,01-08-17,2020-08-05T12:54:19.782Z,2020-08-05T12:54:19.782Z,0,,1605,01-Aug-17,,1584.749735,1533.904491,50.8452433,43.60120094,1522.8075,96.99317838,1716.793857,1328.821143,,,,,,
31-07-17,5f2aabf1083f1b0008794556,RELIANCE,EQ,N,1618.8,1596,1601.95,1615.2,1615.45,1594.45,3787034,6098027727,1631.5,930,77426,INE002A01018,31-07-17,2020-08-05T12:54:09.543Z,2020-08-05T12:54:09.543Z,0,,1610.24,31-Jul-17,,1589.434391,1539.926381,49.50800999,44.78256275,1531.44,97.15710636,1725.754213,1337.125787,,,,,,
28-07-17,5f2aabe7083f1b0008793ce8,RELIANCE,EQ,N,1605.95,1578,1591.25,1594.45,1594,1594.8,3276023,5216321536,1631.5,930,81539,INE002A01018,28-07-17,2020-08-05T12:53:59.142Z,2020-08-05T12:53:59.142Z,0,,1592.27,28-Jul-17,,1590.206023,1543.965167,46.24085557,45.07422132,1539.03,95.77522946,1730.580459,1347.479541,,,,,,
27-07-17,5f2aabdd6880400008ee1542,RELIANCE,EQ,N,1631.5,1588.35,1628,1594.8,1592.8,1622.75,4208071,6770133069,1631.5,930,74777,INE002A01018,27-07-17,2020-08-05T12:53:49.214Z,2020-08-05T12:53:49.214Z,0,,1608.84,27-Jul-17,,1590.912789,1547.730711,43.18207811,44.69579268,1547.6725,92.39324063,1732.458981,1362.886019,27-07-17,1594.8,Sell,1566.1,1.832577741,122.0393509
26-07-17,5f2aabd2fe882b0009f6ea6a,RELIANCE,EQ,N,1629.9,1601.1,1604.2,1622.75,1621.15,1602.15,5018389,8133382696,1629.9,930,126847,INE002A01018,26-07-17,2020-08-05T12:53:38.847Z,2020-08-05T12:53:38.847Z,0,,1620.72,26-Jul-17,,1595.810821,1553.287695,42.52312622,44.26125938,1559.7575,84.96015672,1729.677813,1389.837187,,,,,,
25-07-17,5f2aabc8083f1b00087934b1,RELIANCE,EQ,N,1624.95,1597.6,1624.7,1602.15,1602.5,1615.25,4586079,7384713585,1624.95,930,110309,INE002A01018,25-07-17,2020-08-05T12:53:28.682Z,2020-08-05T12:53:28.682Z,0,,1610.25,25-Jul-17,,1596.786079,1556.907125,39.8789545,43.38479841,1570.865,74.04236714,1718.949734,1422.780266,,,,,,
24-07-17,5f2aabbefe882b0009f6e23e,RELIANCE,EQ,N,1624.9,1585,1600,1615.25,1619,1585,9927229,16018796812,1624.9,930,192058,INE002A01018,24-07-17,2020-08-05T12:53:18.284Z,2020-08-05T12:53:18.284Z,0,,1613.62,24-Jul-17,,1599.626683,1561.228819,38.39786321,42.38741137,1581.9925,61.52192864,1705.036357,1458.948643,,,,,,
12-09-17,5f2aad54fe882b0009f722f4,RELIANCE,EQ,N,825,817,822.75,823.75,824.5,817.9,2971669,2441997855,1664.9,812.1,60052,INE002A01018,12-09-17,2020-08-05T13:00:05.017Z,2020-08-05T13:00:05.017Z,0,,821.76,12-Sep-17,,1480.261039,1506.600759,-26.33971957,28.64198518,1553.255,177.2092607,1907.673521,1198.836479,12-09-17,823.75,Buy,823.75,-48.3477552,73.69159571
11-09-17,5f2aad4a434c8f0008259708,RELIANCE,EQ,N,826.85,816.55,821.3,817.9,819.5,816.9,5801712,4772966391,1664.9,812.1,65550,INE002A01018,11-09-17,2020-08-05T12:59:54.725Z,2020-08-05T12:59:54.725Z,0,,822.68,11-Sep-17,,1378.359341,1455.585888,-77.22654688,7.468278768,1522.2925,241.1324594,2004.557419,1040.027581,11-09-17,817.9,Buy,817.9,,
08-09-17,5f2aad40434c8f0008258eb7,RELIANCE,EQ,N,823.25,812.1,820,816.9,816.95,818.1,6056729,4950161480,1664.9,812.1,107693,INE002A01018,08-09-17,2020-08-05T12:59:44.743Z,2020-08-05T12:59:44.743Z,0,,817.3,08-Sep-17,,1291.980981,1408.275822,-116.2948413,-17.28434524,1484.7825,287.6568919,2060.096284,909.4687163,08-09-17,816.9,Buy,816.9,,
07-09-17,5f2aad366880400008ee5d9b,RELIANCE,EQ,N,832.5,815,823,818.1,816.6,1645.4,7408536,6093238362,1664.9,815,125644,INE002A01018,07-09-17,2020-08-05T12:59:34.332Z,2020-08-05T12:59:34.332Z,0,,822.46,07-Sep-17,"[{'symbol': 'RELIANCE', 'series': 'EQ', 'ind': '-', 'faceVal': '10', 'subject': ' Bonus 1:1', 'exDate': '07-Sep-2017', 'recDate': '09-Sep-2017', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Reliance Industries Limited', 'isin': 'INE002A01018', 'ndEndDate': '-', 'caBroadcastDate': None}]",1219.076214,1364.559094,-145.48288,-42.92405218,1447.3825,322.9845264,2093.351553,801.4134472,,,,,,
06-09-17,5f2aad2c6880400008ee5569,RELIANCE,EQ,N,1652.5,1622.8,1626.4,1645.4,1644,1632.6,11142512,18339508180,1664.9,930,107540,INE002A01018,06-09-17,2020-08-05T12:59:24.169Z,2020-08-05T12:59:24.169Z,0,,1645.9,06-Sep-17,,1284.664489,1385.362124,-100.6976353,-54.4787688,1451,324.8657994,2100.731599,801.2684012,,,,,,
05-09-17,5f2aad22083f1b0008796e7c,RELIANCE,EQ,N,1634.85,1621.05,1630,1632.6,1632.15,1613.35,5764131,9395875386,1664.9,930,103790,INE002A01018,05-09-17,2020-08-05T12:59:14.249Z,2020-08-05T12:59:14.249Z,0,,1630.06,05-Sep-17,,1338.193029,1403.676041,-65.48301188,-56.67961742,1455.3175,326.7665468,2108.850594,801.7844063,,,,,,
04-09-17,5f2aad176880400008ee4d30,RELIANCE,EQ,N,1636.15,1595.85,1615.5,1613.35,1615,1610.1,4928375,7967844929,1664.9,930,78551,INE002A01018,04-09-17,2020-08-05T12:59:03.866Z,2020-08-05T12:59:03.866Z,0,,1616.73,04-Sep-17,,1380.524871,1419.207445,-38.68257458,-53.08020885,1456.7675,327.4329165,2111.633333,801.901667,04-09-17,1613.35,Buy,1613.35,,
01-09-17,5f2aad0d083f1b0008796625,RELIANCE,EQ,N,1616.6,1599,1599.85,1610.1,1611.95,1594.5,3527477,5675773297,1664.9,930,67678,INE002A01018,01-09-17,2020-08-05T12:58:53.805Z,2020-08-05T12:58:53.805Z,0,,1609.02,01-Sep-17,,1415.844122,1433.347635,-17.50351318,-45.96486972,1457.3325,327.700539,2112.733578,801.9314221,,,,,,
31-08-17,5f2aaceffe882b0009f71acd,RELIANCE,EQ,N,1597.45,1574,1575,1594.5,1595.4,1564.1,5738495,9108681150,1664.9,930,153607,INE002A01018,31-08-17,2020-08-05T12:58:23.100Z,2020-08-05T12:58:23.100Z,0,,1587.29,31-Aug-17,,1443.329641,1445.284847,-1.955205658,-37.16293691,1456.93,327.5176799,2111.96536,801.8946402,,,,,,
30-08-17,5f2aace5fe882b0009f712d2,RELIANCE,EQ,N,1568.8,1541.25,1547.55,1564.1,1563.5,1532.15,2362387,3681230671,1664.9,930,70628,INE002A01018,30-08-17,2020-08-05T12:58:13.175Z,2020-08-05T12:58:13.175Z,0,,1558.27,30-Aug-17,,1461.909696,1454.085969,7.823727079,-28.16560411,1454.3175,326.3855447,2107.088589,801.5464107,,,,,,
29-08-17,5f2aacdb434c8f00082586a5,RELIANCE,EQ,N,1567.5,1530,1561.85,1532.15,1532.05,1566.55,3466421,5350330120,1664.9,930,109648,INE002A01018,29-08-17,2020-08-05T12:58:03.017Z,2020-08-05T12:58:03.017Z,0,,1543.47,29-Aug-17,,1472.715897,1459.86849,12.84740683,-19.96300192,1449.8175,324.5651424,2098.947785,800.6872152,,,,,,
28-08-17,5f2aacd0434c8f0008257e8f,RELIANCE,EQ,N,1581.95,1561.2,1579.05,1566.55,1564.75,1568.05,2815328,4414602361,1664.9,930,113655,INE002A01018,28-08-17,2020-08-05T12:57:53.002Z,2020-08-05T12:57:53.002Z,0,,1568.06,28-Aug-17,,1487.151913,1467.770824,19.38108862,-12.09418381,1445.64,322.3819627,2090.403925,800.8760745,,,,,,
24-08-17,5f2aacc6fe882b0009f70ac6,RELIANCE,EQ,N,1593.1,1564.5,1590,1568.05,1570,1582.05,2892571,4558488606,1664.9,930,92963,INE002A01018,24-08-17,2020-08-05T12:57:42.680Z,2020-08-05T12:57:42.680Z,0,,1575.93,24-Aug-17,,1499.597772,1475.198911,24.39886108,-4.795574833,1442.5825,320.8357045,2084.253909,800.911091,,,,,,
23-08-17,5f2aacbc6880400008ee44d2,RELIANCE,EQ,N,1586.55,1553.15,1564.85,1582.05,1582.55,1560.05,1901824,2981782351,1664.9,930,57111,INE002A01018,23-08-17,2020-08-05T12:57:32.503Z,2020-08-05T12:57:32.503Z,0,,1567.85,23-Aug-17,,1512.282731,1483.113807,29.16892371,1.997324876,1441.505,320.3022228,2082.109446,800.9005544,,,,,,
22-08-17,5f2aacb2434c8f0008257671,RELIANCE,EQ,N,1579.9,1556.05,1572,1560.05,1560.1,1564.4,2179230,3418790348,1664.9,930,57712,INE002A01018,22-08-17,2020-08-05T12:57:22.565Z,2020-08-05T12:57:22.565Z,0,,1568.81,22-Aug-17,,1519.631541,1488.812784,30.81875713,7.761611327,1438.7475,318.9627641,2076.673028,800.8219719,,,,,,
21-08-17,5f2aaca86880400008ee3cc3,RELIANCE,EQ,N,1584.15,1560.25,1577,1564.4,1564.3,1575.4,1731188,2719841501,1664.9,930,50892,INE002A01018,21-08-17,2020-08-05T12:57:12.152Z,2020-08-05T12:57:12.152Z,0,,1571.08,21-Aug-17,,1526.518996,1494.411837,32.1071593,12.63072092,1437.245,318.2607161,2073.766432,800.7235679,,,,,,
18-08-17,5f2aac9d083f1b0008795ded,RELIANCE,EQ,N,1577.8,1553.15,1564,1575.4,1576.25,1567.1,1814011,2846062732,1664.9,930,50855,INE002A01018,18-08-17,2020-08-05T12:57:01.978Z,2020-08-05T12:57:01.978Z,0,,1568.93,18-Aug-17,,1534.039151,1500.41096,33.62819052,16.83021484,1436.275,317.7844513,2071.843903,800.7060974,,,,,,
06-10-17,5f2aae16083f1b00087997b4,RELIANCE,EQ,N,839.35,822.6,824,837.05,838.2,824.15,5942106,4946321213,1664.9,779.1,57349,INE002A01018,06-10-17,2020-08-05T13:03:18.154Z,2020-08-05T13:03:18.154Z,0,,832.42,06-Oct-17,,1426.810051,1451.273111,-24.46306069,8.571559734,1396.99,341.2194573,2079.428915,714.5510854,06-10-17,837.05,Sell,1613.35,-48.11727152,25.5743242
05-10-17,5f2aae0c434c8f000825afbe,RELIANCE,EQ,N,828.45,818.65,825,824.15,824,818.85,4860479,4001818827,1664.9,779.1,64016,INE002A01018,05-10-17,2020-08-05T13:03:08.147Z,2020-08-05T13:03:08.147Z,0,,823.34,05-Oct-17,,1334.09312,1404.819548,-70.72642776,-7.288037765,1358.09,360.4072611,2078.904522,637.2754778,,,,,,
04-10-17,5f2aae02fe882b0009f74c9b,RELIANCE,EQ,N,824.95,795.6,799.2,818.85,824,798.35,8643924,7016116516,1664.9,779.1,131730,INE002A01018,04-10-17,2020-08-05T13:02:58.101Z,2020-08-05T13:02:58.101Z,0,,811.68,04-Oct-17,,1254.824948,1361.414396,-106.5894484,-27.14831989,1318.27,374.2297596,2066.729519,569.8104807,,,,,,
03-10-17,5f2aadf76880400008ee7eaf,RELIANCE,EQ,N,803.85,785.35,795,798.35,799,780.9,8387059,6691289331,1664.9,779.1,147117,INE002A01018,03-10-17,2020-08-05T13:02:47.701Z,2020-08-05T13:02:47.701Z,0,,797.81,03-Oct-17,,1184.598033,1319.705922,-135.1078896,-48.74023383,1317,376.0350533,2069.070107,564.9298934,,,,,,
29-09-17,5f2aadd9fe882b0009f74458,RELIANCE,EQ,N,793.4,779.1,791.75,780.9,781.2,786.45,7619230,5984977307,1664.9,779.1,139675,INE002A01018,29-09-17,2020-08-05T13:02:17.398Z,2020-08-05T13:02:17.398Z,0,,785.51,29-Sep-17,,1122.490643,1279.794372,-157.3037294,-70.45293295,1315.15,378.7012998,2072.5526,557.7474004,,,,,,
28-09-17,5f2aadcf083f1b0008798f87,RELIANCE,EQ,N,802.9,780.2,799.65,786.45,786.25,799.15,13508179,10666240867,1664.9,780.2,197436,INE002A01018,28-09-17,2020-08-05T13:02:07.060Z,2020-08-05T13:02:07.060Z,0,,789.61,28-Sep-17,,1070.792082,1243.250345,-172.4582623,-90.85399882,1313.6275,380.8648802,2075.35726,551.8977396,,,,,,
27-09-17,5f2aadc56880400008ee7648,RELIANCE,EQ,N,825.7,795.5,825.6,799.15,798.4,820.1,8434196,6796763903,1664.9,795.5,130217,INE002A01018,27-09-17,2020-08-05T13:01:57.117Z,2020-08-05T13:01:57.117Z,0,,805.86,27-Sep-17,,1029.000993,1210.354023,-181.3530301,-108.9538051,1312.68,382.1838027,2077.047605,548.3123946,,,,,,
26-09-17,5f2aadbafe882b0009f73c3f,RELIANCE,EQ,N,827.05,812.2,821.7,820.1,819.2,821.55,4829571,3956299338,1664.9,805.2,71436,INE002A01018,26-09-17,2020-08-05T13:01:46.882Z,2020-08-05T13:01:46.882Z,0,,819.18,26-Sep-17,,996.8623786,1181.446318,-184.583939,-124.0798318,1271.415,388.864824,2049.144648,493.685352,,,,,,
25-09-17,5f2aadb0083f1b0008798754,RELIANCE,EQ,N,827.95,805.2,815,821.55,821,817.4,6505309,5321937993,1664.9,805.2,116207,INE002A01018,25-09-17,2020-08-05T13:01:36.690Z,2020-08-05T13:01:36.690Z,0,,818.09,25-Sep-17,,969.8912434,1154.787331,-184.8960876,-136.243083,1230.8625,391.4974615,2013.857423,447.8675771,,,,,,
22-09-17,5f2aada66880400008ee6e27,RELIANCE,EQ,N,839.9,813.2,839.9,817.4,816.95,841.35,5620443,4635015514,1664.9,812.1,97574,INE002A01018,22-09-17,2020-08-05T13:01:26.501Z,2020-08-05T13:01:26.501Z,0,,824.67,22-Sep-17,,946.4310521,1129.795677,-183.3646248,-145.6673914,1191.065,391.0251517,1973.115303,409.0146967,,,,,,
21-09-17,5f2aad9c434c8f000825a78c,RELIANCE,EQ,N,851.7,836.25,847,841.35,842.95,847.15,5920552,4983709462,1664.9,812.1,81741,INE002A01018,21-09-17,2020-08-05T13:01:16.360Z,2020-08-05T13:01:16.360Z,0,,841.76,21-Sep-17,,930.2647364,1108.42933,-178.1645941,-152.1668319,1152.6275,385.4098391,1923.447178,381.8078218,,,,,,
20-09-17,5f2aad92083f1b0008797f24,RELIANCE,EQ,N,872.5,845.1,856.1,847.15,848,838.6,11402965,9759876154,1664.9,812.1,147419,INE002A01018,20-09-17,2020-08-05T13:01:06.191Z,2020-08-05T13:01:06.191Z,0,,855.91,20-Sep-17,,917.4778539,1089.075306,-171.5974521,-156.0529559,1115.26,376.4384854,1868.136971,362.3830291,,,,,,
19-09-17,5f2aad886880400008ee65f9,RELIANCE,EQ,N,848.75,837,848.7,838.6,839,845.55,3528729,2963055860,1664.9,812.1,56976,INE002A01018,19-09-17,2020-08-05T13:00:56.079Z,2020-08-05T13:00:56.079Z,0,,839.69,19-Sep-17,,905.3427994,1070.52158,-165.1787802,-157.8781208,1078.985,365.7133354,1810.411671,347.5583291,,,,,,
18-09-17,5f2aad7d434c8f0008259f48,RELIANCE,EQ,N,851.05,843.1,850,845.55,845.2,841.8,2314174,1960493731,1664.9,812.1,57137,INE002A01018,18-09-17,2020-08-05T13:00:45.795Z,2020-08-05T13:00:45.795Z,0,,847.17,18-Sep-17,,896.1439072,1053.857018,-157.7131109,-157.8451188,1044.655,352.9381215,1750.531243,338.778757,18-09-17,845.55,Buy,845.55,1.015470999,26.5897952
15-09-17,5f2aad73083f1b00087976d3,RELIANCE,EQ,N,852.85,834.75,842,841.8,842,843.85,13072853,11007221826,1664.9,812.1,97143,INE002A01018,15-09-17,2020-08-05T13:00:35.405Z,2020-08-05T13:00:35.405Z,0,,841.99,15-Sep-17,,887.7833061,1038.149091,-150.3657848,-156.349252,1008.4175,333.1866607,1674.790821,342.0441786,,,,,,
14-09-17,5f2aad69fe882b0009f733db,RELIANCE,EQ,N,861.5,842,855.8,843.85,844.2,849,5425486,4613369237,1664.9,812.1,73159,INE002A01018,14-09-17,2020-08-05T13:00:25.459Z,2020-08-05T13:00:25.459Z,0,,850.31,14-Sep-17,,881.0243359,1023.756566,-142.7322297,-153.6258475,972.2075,307.5304274,1587.268355,357.1466453,,,,,,
13-09-17,5f2aad5ffe882b0009f72b39,RELIANCE,EQ,N,859.9,822,824,849,853.4,823.75,13430225,11375039392,1664.9,812.1,169159,INE002A01018,13-09-17,2020-08-05T13:00:15.148Z,2020-08-05T13:00:15.148Z,0,,846.97,13-Sep-17,,876.097515,1010.811635,-134.7141198,-149.843502,935.555,272.7374301,1481.02986,390.0801399,,,,,,
03-11-17,5f2aaee1434c8f000825d9f7,RELIANCE,EQ,N,955.95,940.15,955.95,945.3,945.95,946.6,2193730,2073948027,1664.9,779.1,41298,INE002A01018,03-11-17,2020-08-05T13:06:41.943Z,2020-08-05T13:06:41.943Z,0,,945.4,03-Nov-17,,886.7440512,1005.958921,-119.21487,-143.7177756,904.8175,229.9351729,1364.687846,444.9471541,,,,,,
02-11-17,5f2aaed7083f1b000879c2de,RELIANCE,EQ,N,956.5,944.25,952.8,946.6,946.8,952.55,4698609,4466520209,1664.9,779.1,57550,INE002A01018,02-11-17,2020-08-05T13:06:31.645Z,2020-08-05T13:06:31.645Z,0,,950.6,02-Nov-17,,895.9526587,1001.561964,-105.6093053,-136.0960815,873.9275,170.4709193,1214.869339,532.9856613,,,,,,
